giturl,commit,user,timestamp,benchmark,machine,repetition,test,result
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"stackmmap",5.598201
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"str",20968.719984
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"stream",14.652581
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"tsearch",16.786215
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"vecmath",973.285311
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"vm",34695.541978
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"vm-rw",116.854283
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"vm-splice",586556.818768
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,2,"zero",718532.440164
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"af-alg",7654.659131
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"atomic",712211.53005
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"bigheap",37636.623619
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"brk",667473.993735
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"bsearch",372.613969
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"cache",3.599991
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"cpu",265.507952
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"crypt",162.699643
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"full",297467.966664
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"heapsort",4.599998
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"hsearch",3957.505095
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"icache",1002.569117
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"lockbus",1998581.669829
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"longjmp",108009.992287
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"lsearch",9.300048
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"malloc",2822903.780235
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"matrix",4899.840654
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"memcpy",1136.245901
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"mincore",49019.268803
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"mmap",1.19989
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"mremap",17.498957
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"msync",64.599342
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"nop",180278.878844
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,,541145.131948
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"numa",107.997623
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"opcode",780.682113
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"qsort",10.400008
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"remap",415.825407
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"resources",1165.47595
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"rmap",1590.187325
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"shm",128.501967
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"shm-sysv",292.35647
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"stackmmap",5.5972
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"str",20564.082368
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"stream",14.44782
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"tsearch",16.270731
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"vecmath",996.230264
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"vm",34701.876453
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"vm-rw",118.142747
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"vm-splice",598837.814568
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g1.quiho.schedock-PG0.wisc.cloudlab.us,3,"zero",715842.974215
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"af-alg",7576.272619
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"atomic",698310.778376
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"bigheap",36081.440609
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"brk",690984.701922
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"bsearch",372.592218
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"cache",3.799984
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"cpu",276.980486
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"crypt",159.492281
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"full",309012.419755
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"heapsort",4.599994
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"hsearch",4051.307631
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"icache",973.100186
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"lockbus",2128947.361332
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"longjmp",112427.253213
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"lsearch",9.300059
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"malloc",2752386.501521
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"matrix",5035.825694
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"memcpy",1141.011452
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"mincore",50341.286855
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"mmap",1.199908
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"mremap",17.698788
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"msync",67.086751
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"nop",178547.153396
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,,547098.491416
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"numa",100.187627
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"opcode",786.778522
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"qsort",10.100036
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"remap",397.737395
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"resources",1430.371088
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"rmap",541.247169
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"shm",135.214684
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"shm-sysv",1124.176628
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"stackmmap",5.69673
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"str",21182.455044
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"stream",14.314298
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"tsearch",18.046983
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"vecmath",970.776508
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"vm",34703.410879
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"vm-rw",117.338797
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"vm-splice",606701.865304
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,1,"zero",693842.364086
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"af-alg",7531.099951
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"atomic",684369.00113
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"bigheap",34759.942609
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"brk",694266.818332
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"bsearch",358.423048
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"cache",3.899979
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"cpu",263.903257
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c220g2.quiho.schedock-PG0.wisc.cloudlab.us,2,"crypt",160.624668
